review_id,umkm_id,author,rating,date_relative,text
180397021d30a05d,nasi_goreng_surya,Darpahut Hutagaol,5,4 tahun lalu,"Jln S Parman  , Layanan cepat"
402e6c805320666f,nasi_goreng_surya,Rafly Salim,4,3 tahun lalu,Cukup enak. Harga nya 15rb kalau tidak salah. Di goreng pakai mentega.
225cbee962081105,nasi_goreng_pandu,padri Channel,5,Diedit 4 tahun lalu,Terbaik
765046f046bd8a63,nasi_goreng_surya,Adli Al Hafizh,4,2 tahun lalu,"Enak, pelayanannya cepat."
b41ffd3eaf1816f6,nasi_goreng_surya,sins man,5,3 tahun lalu,"Lokasinya di pinggir jln.
Tempatnya bersih.
Pelayanan nya bagus.
Rasa nasgor nya mantap dn mash menggunakan bara api arang utk memasak nya. Telur digoreng pakai mentega. Pokoknya mantapp.
Soal harga semua sama 18rb."
bd0e9dc5c9ccd7c9,nasi_olengg,Siti Hajari,5,sebulan lalu,"Rasa nyaaaa 10000000/10 ⭐
Suasana nya jugaa aesthetic parah sih, okeee la pokoknya🧚🏻✨"
d25beff722e556bf,nasi_olengg,hasrina bundo,4,10 bulan lalu,"Beberapa kali makan disini, menunya beragam.. rasanya enak"
794db40e24a6032d,nasi_olengg,aisyah salsabila,5,sebulan lalu,suasana nya bagus makananny juga ena pelayannany bagus jg dan ramah trimsss
8ad96e16872e603a,nasi_goreng_pandu,mega waty,5,Diedit 6 tahun lalu,Mie goreng request pedasnya enak 😍🙈 …
49c5d45f21f0b892,nasi_olengg,ijun ahmad,5,7 bulan lalu,Pelayanan ramah
9a9c4fc52f05462e,naste,jimmy k,5,3 bulan lalu,"Jumlah mejanya terlalu sedikit, tapi mungkin bisa ditingkatkan dengan menambah lantai atas? Dari segi makanan, sangat enak. Telurnya hampir sempurna saat dipesan setengah matang (bisa lebih baik). Cobalah ""telur afro"" mereka jika ini pertama kalinya Anda makan di sini. Mereka menyediakan nasi goreng ""ramah anak"" jika tingkat kepedasannya terlalu tinggi untuk Anda."
e6c2d2c37506a983,nasi_goreng_semalam_suntuk,Febri Cross,5,22 jam lalu,Mantap lah
2c89bbb3498ce86b,nasi_goreng_semalam_suntuk,Velda Johanna Thomas,5,setahun lalu,"nasgornya mantap pol👍, ditambah tempatnya sudah direnovasi, plus pegawai tokonya yang super duper ramah👍👍"
01361f8632df8254,nasi_goreng_pemuda,Suchie Indah Nathasya,1,sebulan lalu,"beli 2 porsi malam hari di jam 12 malam, 1 jumbo 1 biasa kambing dua duanya kena 50rb
pembayaran via qris dari dana, saldo udah kepotong, transaksi berhasil ada buktinya, pas di check sm kasir belum masuk, ngotot disuruh bayar ulang, sampe ada customer ibu-ibu notice dan nnya kenapa, aku jelasin, terus ibu itu sampe bilang ke bapak kasir yg nyolot ini kalau itu normal, karna transaksi di jam 12 malam pasti delay karna dia org jualan juga dan paham, tapi di bapak kasir nyolot dan bilang “itu pasti saldo nya bakal balik lagi” alhasil aku bayar lagi 50rb cash! n see? sampe sekarang saldo ga balik dan berarti transaksi emg berhasil."
232b0024d5492c20,nasi_goreng_surya,你很蠢,4,6 bulan lalu,Nasi Goreng dengan Ayam Suir. Disajikan tanpa perlu menunggu lama.
0be9376861205f45,nasi_goreng_pandu,Khaeruddin Yusup,5,4 tahun lalu,Mantap
5ee76c7a6bb7b4ac,nasi_goreng_pandu,Ng Poi Wong,5,setahun lalu,"Kalau menu, ikan bakarnya mantap, khususnya gurami. Tapi yang paling mantap adalah sambal cabe ijo, DA BEST lah pokoknya....
Kalau soal suasana, wajarlah, namanya aja kaki 5, tapi rasanya mah, bintang 5...."
f1803f66ee92b646,nasi_goreng_pemuda,Ryan rortos,4,setahun lalu,"Lumayan kalau dibandingkan dengan harganya, tapi posisinya kurang banyak, cocok yang mau diet ""ekstrim""."
402d1c355f7ba5fc,nasi_goreng_semalam_suntuk,Little Boss,4,2 bulan lalu,"Makanan lumayan, layanan harus lebih diperhatikan lagi, Krn saya mesan makanan tapi sangat lama."
127a2c7b2b3dfcc0,naste,Rizki Ramadhan,1,6 bulan lalu,"Pelayan tidak bisa mengurutkan prioritas pesanan mana dulu yang harus dilayani. Yang datang belakangan, tiba2 sudah dilayani terlebih dahulu dibanding yang datang duluan. Nunggu setengah jam untuk menunggu pesanan yang dibungkus."
45ea5e60338742b9,nasi_goreng_komdak,dudi harianto,4,Diedit 2 tahun lalu,nasi goreng sama es jeruk nya enak
34550db730943f53,istana_nasi_goreng,Hamid Journey,4,2 tahun lalu,"Beberapa waktu lalu saya kesini dan pesan beberapa menu : Nasi goreng, capcay, ifumie, jus martabe, dan jus jeruk (76 k). Untuk rasa menurut saya lumayan enak, porsi banyak, harga terjangkau, dan pelayanannya ramah."
3da6aa65bd72e37e,nasi_goreng_wak_ribut,Iis Dwi Permatasari,5,2 tahun lalu,"Nasi goreng dg toping daging semur dan telur bisa dadar atau mata sapi (matang atau setengah matang)
Pertama kali beli kaget krna nasgornya tipe yg dingin bukan yg pesan baru bikin
Tapi soal rasa emang enak dan harganya murah
Pelayanan ramah, dan satset cepet banget
Tempat parkir sih agak susah"
18ac6bb83b2b1acc,nasi_goreng_pemuda,El Huta,5,11 bulan lalu,Enak sih cuma banyak pengamen yg maksa
78df9b6339d97d14,nasi_goreng_wak_ribut,HARI ara,5,2 tahun lalu,"makan nasi gorengnya teringat waktu kecil taon 90an, rasanya ng nendang dan nonjok tapi buat bisa di kenang, legend la rasanya sama komdak jg legend."
7b2afce63060fb80,nasi_goreng_surya,ahmad farisy,5,2 tahun lalu,"Nasi Goreng relatif pedas, tapi enak...
Pelayanan cepet, pelayanannya sat set, cepet lah, mantapp
Suasana tempat makannya ya begitulah, nikmatin saja"
acae6d32d8cbc9cf,nasi_goreng_semalam_suntuk,Anita Widyastuti,5,setahun lalu,Enaks dan cepat saji
ea4418496aa13e93,nasi_goreng_komdak,RANDOM SHIT,5,Diedit 2 tahun lalu,👌
6d82775999c2ef32,nasi_olengg,Farhan Nanda,5,4 bulan lalu,pelayanan yang baik
44be735920d8ff01,naste,Lebah Begantong,1,5 bulan lalu,"Jauh dari Bayangan.. Harganya kurang bagus..  masih terlau mahal dibanding Nasi Goreng di Warkop Agam (Aceh) ada juga diberi daging atau ayam semur.. Disini yg kurang menurut saya :
- Harganya masih kurang pas
- Nasinya pas porsinya
- Daging satenya gak sesuai di IG banyaknya..
- Acarnya lumayan enak.
- Sate Kerang/Sate empela mahal gak sebanding isi dan harganya.. Kerangnya sebesar Kuku Jari Kelingking isinya 5 pcs sesangkan remelonya sebesar ruas jari kelingking isi 4 pcs
- Rasa Nasi Gorengnya seperti NasinGoreng Malaysia .. terasa kali seperti Bumbu Indianya.. seperti kue merkhu.."
3fcbf24c93df6e32,nasi_olengg,Muhammad Taufiqurrahman,5,2 minggu lalu,Pelayanan yang baik. Dari makanan dan suasana juga sangat rekomendasi
124ad2024aaf26e2,nasi_olengg,Sarahsiahaan2000 Febriani,5,sebulan lalu,Tempat nya nyaman dan asik pelayanannya juga baik dan sangat ramah apalgi saya pertama kali kesini the besttt
74ad6a12476706b3,nasi_goreng_semalam_suntuk,18 Cici,5,setahun lalu,pelayanannya mantap 💥💥
51f669f207068858,nasi_goreng_wak_ribut,Cici Kurnia Damayanti,5,2 tahun lalu,Enaakk apalagi pakai sate kerang 🥰 maknyuuussss
8a30beb4e615077c,nasi_goreng_semalam_suntuk,"HARIYADI KOMBAT,S",5,setahun lalu,"Rasa Nasi Goreng nya Pas, Pelayanan kurang memuaskan dan Suasananya Nyaman karena banyak Para pengamen, mengganggu konsentrasi yg sedang makan"
a57a33460bcf7303,nasi_olengg,Chen Han,5,7 bulan lalu,Untuk makanan dan suasana cukup enak dan baik
87f4af10ac9dbfb8,nasi_goreng_semalam_suntuk,Fajar,5,11 bulan lalu,"rabu, 11 juni 2025, 21:30.. malam malam lapar? cobain nasi goreng semalam suntuk, rasanya pedas nikmat, pesen nasi goreng daging dadar.. pesan, 3 menit lgs jadi, pelayanan cepat.."
15ea3218f776976f,istana_nasi_goreng,Fernando Pasaribu,5,4 tahun lalu,Nasi goreng PIJA (pinggir jalan) mantap murah meriah .
968c823c042c347f,nasi_olengg,Muhammad Yamin,5,sebulan lalu,"Gais makanan disini enak, pelayanan nya ramah adik adiknya canti cantik. Nongkrong disini seru gaisss jangan lupa mampir"
7fa6acc1410c07a4,nasi_goreng_pandu,riki Ramadhan,1,2 tahun lalu,Pelayanan kurang ramah.plus yg punya kurg sopan..sombong x cakapnya...
fb8427ed15092c94,nasi_olengg,Kalin Shania,5,sebulan lalu,Nasgornya enak 10/10! tapi kayanya topingnya bisa ditambahin tomat atau bawang goreng biar lebih flavor. sambel terinya juga enak tapi asin bgt(imo)🥺 mungkin bisa direndam dulu sebentar biar asinnya ilang! selebihnya aku suka bgt sama acarnya🥺Tempatnya cozy+seru bgt! Gamesnya juga banyak. Staffnya baik + ramah. APPROVED!! 😋🫰🏼
52cff781b0c2db73,naste,Elisa Lim,5,4 bulan lalu,Nasi goreng enak. Harga standar
669a3f43e7fb2c4d,nasi_goreng_wak_ribut,rizki anggraini,5,2 minggu lalu,"Ini salah satu tempat jualan nasi goreng yang sangat legend di kota Medan, sudah puluhan tahun, dan tetap eksis, rasa nasi gorengnya dan tampilan warungnya ga berubah sedari dulu, tetap original, cuma ya itu dia, kalau pengunjung yang datang bawa mobil, parkirannya rada susah, sempit, tapi overall ok lah ya"
f3a12eb3d0af80a6,nasi_goreng_pemuda,Chesy .S,4,setahun lalu,"Nasinya makin lama makin mahal dan porsinya mkin dikit, rasa juga kurang berbumbu gt skrg huhuu"
b324c3a25b57c771,nasi_olengg,Cantika,5,seminggu lalu,makanan nya enak tempat nya cantik good lah pkoknya terimakasih KK Amel 🤗 …
fef46bb460ee8ade,naste,Eye Cctv,1,3 bulan lalu,"Pelayanan yang amburadul, duluan datang tapi yang di kasih makanannya ke orang lain sampai terlewatkan begitu banyak. Kecewa kesan pertama makan disini…"
4a0c12dcc5330f7a,nasi_olengg,Ayu Lestari22,5,10 bulan lalu,"Enakkkk, murah, nyaman"
c83e924b9e0c78b7,nasi_goreng_komdak,dhafin channel,5,setahun lalu,Terimakasih
35db9976ffb0f4cf,nasi_goreng_surya,Pasumarisi Simanjuntak,5,Diedit 2 tahun lalu,Oke
2fe1daa6cbd989d4,nasi_olengg,Yoshie Kesuma Diniaty Rambe,4,9 bulan lalu,"rasa dan harga biasa aja sih, pelayanan oke aja. saran aja biar alat makannya jangan plastik hehe sayangi bumi kak☺️🙏🏻"
f3bbd94ab96042ea,naste,dms p,5,7 bulan lalu,"tempat makan yg worth to buy.
untuk pecinta nasi goreng, wajib dicoba nih"
17c5a9c5a08cd04d,nasi_goreng_pemuda,Fadhien R.H.,1,setahun lalu,"Kalo udh tau kelamaan dan ga dapet driver cancel aja, kasihan customer nunggu lama hampir sejam"
ef97ad3cf98bd12a,nasi_olengg,Nurmaulidina Nasution,5,10 bulan lalu,"pelayanannnyaaa bintang 5, fast respon🖤🖤"
5b5a502f28acdc99,nasi_goreng_wak_ribut,Menu Dapur Kak Timah,5,10 bulan lalu,"Nasi goreng nya mantap, pelayanan Ok 👍🏻"
ab7a2be3949cb830,nasi_goreng_semalam_suntuk,sam Mariella,4,setahun lalu,"Review ini berdasarkan online delivery

Saya pesan Nasi Goreng Sapi Mata Sapi. Pesan yang mata sapi, karena terlebih dahulu lihat foto review dimana mata sapi bagian kuning telur nya bisa melumer. Sebelum makan, saya sudah bayangkan enaknya kuning telur yang melumer itu.

Overall wangi dan enak, terutama daging sapi nya yang slice tipis cukup banyak diberikan (untuk ukuran harga yang kita bayar.). Cara potong nya selain beda dengan kebanyakan nasi goreng, wangi nya juga beda. Haruanya ini salah satu yang terwangi yang pernah saya makan.

Lalu acar nya juga banyak dan mantap. Satu hal yang jika boleh usul, nasinya yang agak keras bisa lebih enak

Overall : rekomended."
7fe9ae7b0607a470,nasi_olengg,Dara Puspita,5,10 bulan lalu,"Makanannya sangat enak,kk nya juga ramah ramah"
02f45b49fcd71291,nasi_olengg,shandy hasyim,5,10 bulan lalu,tempat nya nyaman pelayanannya baik dan ramah
8b1729b3f24b0bca,nasi_olengg,Ahmad Mutawakkil Hakim,5,sebulan lalu,"Tempat makan nasi oleng ini sangat enak, tempat nya bersih, pelayanannya sangata ramah."
99c223930081cbb0,nasi_goreng_semalam_suntuk,Ketus Adji,4,setahun lalu,"Lokasi cukup baik ada ruangan ac, layanan cepat, untuk rasa masih standar umum, cukup laris"
1bdc33f99ec2904b,nasi_goreng_semalam_suntuk,Tsalisa Rahmah,5,setahun lalu,"Pelayanannya sangat cepatt, porsi nasi goreng nya banyak, kalo sate kerangnya kemarin makan agak alot, puding coklatnya enakk"
576552dee011bfa9,nasi_goreng_surya,Windy Chen,4,setahun lalu,"Pengen makan nasi goreng? Tapi suka pedas? Datang aja ke sini, salah satu nasi goreng yg legend dan enak dgn rasa yg pedas. Tapi kalau utk tempat makan dan parkir, masih harus diperbaiki"
42f1df8c6051a045,nasi_olengg,Irma Wati,5,4 minggu lalu,Rasa mknny oke suasananya bgus pelayanannha jg bagus
fa6d7b477d868a0a,nasi_goreng_pandu,Maya Sari,1,4 bulan lalu,"Pegawai tidak tau antrian makan
Orang yang baru datang langsung di kasih sedangkan saya menunggu sampai 45 menit"
0443fce4df1f22fa,nasi_goreng_wak_ribut,Muhammad Tahir,5,setahun lalu,Nasi goreng ya enak dan murah
f16ef1f6e01da893,nasi_goreng_komdak,Ikhsan Syahputra,1,setahun lalu,Gak ada ramah sama sekali. Pelayanan kasar porsi nasi sedikit harga mahal. Skip jauh jauh pas datang kecewa pelayanan 👎
d631507361ff8a66,nasi_goreng_komdak,Сергей Дубракович,4,2 tahun lalu,harga murah sesuai kualitas
fcb8b71e5d1d5934,nasi_goreng_surya,Juliany Chandra,4,2 tahun lalu,"Pas sampai tempat makannya ada bapak-bapak yang nanyain mau apa, sangat membantu sih berhubung saya bingung bagaimana dan dimana kasir untimuk ordernya.
Kasirnya di bagian dalam sebelah kanan, saat itu sih ibu-ibu yang jaga.
Harga nasi goreng ayam : IDR20k/bungkus.
Porsi standard, rasa juga standard.
Yang spesial mungkin karena telurnya di goreng pakai margarin, tapi keasinan jatuhnya menurut saya.
Ada pakai ayam suwir, di letak di bawah telur dan acar di letak di balik daun pisangnya.
Pesanan saya siap dalam waktu 5 menit."
467bc4b91328da5e,nasi_goreng_pandu,Abi Gaming,5,6 tahun lalu,Harga ekonomis dgn Citarasanya yg lezaaat
26b6bab826e19d49,nasi_olengg,Eky,5,7 bulan lalu,"tempat makannya kayak bentuk angkringan dengan menggunakan bahan2 bekas . tapi suara musiknya terlalu kuat sampai mau ngobrol aja susah. mau order atau mau minta tolong sesuatu sama pekerjanya pun susah , kan gk mungkin teriak2 jadi harus nunggu sampe pekerjanya dtg baru bisa minta dilayani. antara dapur sama tempat duduk juga lumayan jauh soalnya. jadi kayaknya musiknya bisa dikurangin dikit ya suaranya, sampe agak sakit kuping hehe

untuk makanan, rasa nasi gorengnya khas dan unik. pilihannya cuma beda di isi2nya aja. apalagi ifumie nya, aku beliin untuk orang rumah dan tanggapannya katanya super enak. rasanya gk membosankan jadi dihidangkan berapa banyak pun bakalan habis. kalau takeaway, mereka menggunakan kertas tebal yg tahan terhadap hujan badai dan kertasnya juga unik banget. keren pokoknya moga makin sukses kedepannya."
85e891a286cd131f,nasi_goreng_wak_ribut,Dedi Irwanto,5,setahun lalu,Mantab
0c6c87760cd1f7a9,nasi_goreng_surya,Arif Rahman,5,2 tahun lalu,Enak banget
e3905945fb761baa,nasi_goreng_komdak,Hanae,5,2 tahun lalu,Ada bayar parkirnya tak  ?
ea22735439645d17,naste,Abu Amar,1,5 bulan lalu,"Pelayanan benar benar buruk
Saya datang saat ramai, saya sudah tanya pelayannya ada tempat atau tidak, diinfokan masih penuh tapi tidak ada menginfokan bahwa ada waiting list
Kebetulan disebelah aja yang baru selesai makan, saya duduk di bangku kosong
Tapi setelah pelayan datang saya dihardik ""SUDAH WAITING LIST?""
Padahal tidak ada yang menginfokan
baru pertama kali saya mendapatkan pelayanan seperti ini
NAJIS SAYA MAKAN DISINI"
b0a1fa74e48a91ec,nasi_goreng_semalam_suntuk,Ḻ主Ɠ主ƝƊ 8bp,1,5 bulan lalu,"Pertama kali beli takeaway malah di maksa bayar parkir kek hebat kali tukang parkir nya padahal ga ada yg turun, amit amit datang kesini lagi 🤢🤮"
0ca1fd29c4f0abb8,nasi_olengg,ibrahim ramsa,5,seminggu lalu,"pelayanan baik, dan soal rasa enak buanget"
d3a76ba9fd786f33,nasi_goreng_komdak,Adrian Michael deQueljoe,5,2 tahun lalu,Top markotop
8b6ba2dca80a8a09,nasi_goreng_semalam_suntuk,Darpahut Hutagaol,5,Diedit setahun lalu,Layanan cepat
a2a645627e1e5942,naste,Donald Heryanto,1,5 bulan lalu,"Cukup untuk pertama kali dan terakhir makan keresto ini, karena pelayan (waiters) sangat budek/pekak. Saya datang 21/12/25 malam, pesan nasi goreng anak 2 porsi tidak pedas ya dan tidak direpeat order. Pas datang makanan kn harus dicoba dulu atau dirasa, anak saya kepedasan jadi tidak mau makan. Komplain ke waitersnya katanya udah dimakan ga bisa diganti... Sungguh pelayanan yg buruk... Harga mahal tapi pelayanan tidak sesuai."
c9b42113b589ea84,istana_nasi_goreng,Adi Pangestu,5,4 tahun lalu,"Ini rasanya enak bet.. Lbh enak dr tetangganya yg ujung itu.... T4 juga asik buat nongkrong.
Harganya logis rasanya geerrrr.."
81abba7cb610703b,nasi_goreng_pandu,Bambang Yusuf Manullang,5,7 tahun lalu,"Salah satu nasi goreng terkenal di kota Medan. Masakannya enak, harga affordable. Terkadang harus antre untuk dijam2 tertentu. Sayangnya tempat parkir kendaraan nya di pinggir jalan sehingga menimbulkan sedikit kemacetan bagi pengendara lain."
e111c56e90da3e25,naste,Greis Sutra Yusnita Sitorus,5,5 bulan lalu,Makanannya sangat enak dan porsinya pun banyak. Lezat.🥰🥰👍 Sukses terus NASTE.👍👍💝
36c140f9fe75306a,nasi_olengg,Nuriindahsartika Sartika,5,seminggu lalu,Pelayanan ny ramah
f857090f061e5938,nasi_goreng_semalam_suntuk,Zakir Muzakir,5,Diedit setahun lalu,Mantap & nyaman gaezz
21e49192b43253f2,nasi_goreng_semalam_suntuk,annisa willy halimas,5,setahun lalu,"Meskipun judulnya ""Nasi Goreng Semalam Suntuk"", tapi jangan takut deh. Ada menu lainnya juga seperti, kweitiaw goreng, mie hun goreng, ifu mie goreng dan indomie juga. Tentu menu nasi gorengnya yang jadi juara.

Disajikan dengan pilihan topping daging ayam atau daging sapi. Juga bisa pilih topping telur dadar, orak arik atau ceplok.

Makanan disajikan dalam piring oval bersekat, lengkap dengan acar segar  potongan timun dan Kerupuk.

Untuk anak-anak, bisa pesan nasi goreng polos tanpa rasa pedas. Dan istimewanya setiap butir nasi gorengnya wangi dan rasanya mantap poll.

Lokasi dekat dengan objek wisata istana maimun dan tepat bersebelahan dengan gedung perpustakaan. Tersedia parkir dan toiletnya juga bersih. Top lah bawa keluarga atau teman buat hangout kesini."
b5171f27b35baa27,naste,Agus Salim,1,2 bulan lalu,Sangat buruk pelayanan y gak ada yg ramah dan gak ada senyuman sama sekali seakan akan kita ini mau minta makan gratis
3286ce387a28f63e,nasi_olengg,rifqi attahiyah,5,3 minggu lalu,ena bgtt makannya
96329338e8d11af4,istana_nasi_goreng,Vani Van,5,3 tahun lalu,Untuk nasi gorengnya menirit saya kurang nendang sih yah. Tapi gak salahnya kalo teman2 pengen cobain yah nasgor sini heheh
cbd3e7d75aa57fb6,nasi_goreng_komdak,Agustinus Samosir,4,2 tahun lalu,Porsinya kurang banyak. Rasa mayan lah
71ebde12241b9978,istana_nasi_goreng,Zulham Effendy,5,5 tahun lalu,😘👍 …
f5edd90c1fb365d9,nasi_goreng_pemuda,Immanuel simatupang,5,setahun lalu,Oke mantap jiwa sangat cepat pelayanan nya.. terimakasih pelayanan luar biasa dari kami ojol.
4644c69c81f459dd,nasi_goreng_surya,Nicholas Lowie,5,10 bulan lalu,"Makan nasi goreng surya di cafe Nic Nat, ruko dekat nasgor surya. Nasi goreng sapi + telur dadar 20 ribu. Promo Badak 10 ribu. Tempatnya nyaman, bersih dan ada ruangan AC. 💯"
82724c3a37ddf80f,nasi_goreng_surya,Hendri,5,2 tahun lalu,"One of the best fried rice in town. Udah langganan lama dan rasa masih konsisten. Good. If you can handle spicy, pesan yang pedas. Yum! Jangan lupa makan pake acarnya juga 👍 Cuman kalau makan ditempat rada panas, pengap dan remang. Better delivery online atau take away."
ef63890a11c085ef,nasi_goreng_pandu,ida Ramawati,5,Diedit 4 tahun lalu,Biasa aja g sesuai harga dgn rasa nya
e725263c6083ed62,nasi_goreng_pemuda,Aldo Fernandes,5,11 bulan lalu,Parkirnya mahal 5000
c0d54999ba306a38,nasi_goreng_semalam_suntuk,Anto jul,5,Diedit 6 bulan lalu,Harga jangn terlalu mahal lah
a3566223b179324e,nasi_olengg,Rina Lusiana Pangaribuan,5,3 minggu lalu,"enakkk, ramah pelayanan nyaa🤩🥰"
0a12acb5d3b08d4e,nasi_goreng_semalam_suntuk,icos onlen,5,setahun lalu,"Rasa nasi gorengnya enak banget, sangat recomended"
d5c02791f60bde6e,nasi_goreng_surya,Rudi Hartono,4,3 tahun lalu,Salah satu nasi goreng yang wajib dicoba di kota Medan. 100% Halal. Porsi lumayan banyak dengan harga 20k/porsi.
95e3719af1953af3,istana_nasi_goreng,Muhammad Ardhika Pratama Sitepu,5,3 tahun lalu,Murah meriah enak dan kenyang
13e570b9228e4f21,nasi_goreng_wak_ribut,all channel's tv,5,2 tahun lalu,"Biasanya enak banget, mungkin pilihan berasnya lebih di utamain ."
afb3a934ee6d09d1,nasi_goreng_semalam_suntuk,Ratna Maria,5,setahun lalu,"Rekomen untuk nasgornya.
Pelayanannya juga cepat"
be76b29a7dfb78c3,nasi_goreng_pemuda,Asmarawardhana Distana,5,setahun lalu,Ramai. Kadg antri.. Yg gemuk kang arkir
b44cc6583561c34b,naste,indra candi,5,Diedit 2 bulan lalu,"Nasi goreng nya ueenaaak tenan
Pedas gurih
Apalagi telur mata sapi nya meleleh di mulut
Nyam nyam nyam"
16b9a562ade4d232,nasi_goreng_wak_ribut,Frans Chris (Frans Chris),1,setahun lalu,Lamban dan terlalu lama mengkemasan pesanan bawa pulang
837a66e89f1db446,nasi_goreng_pemuda,Robert Pasaribu,5,10 bulan lalu,Mantap
8e572c1aac50185f,nasi_goreng_pemuda,Franck Alvaro,1,3 bulan lalu,Sangat lama menunggu setengah jam lebih malah yang baru dtg diluanin
b3e0a531ddf20e6f,naste,Eko Oke,5,6 bulan lalu,Sore-sore makan nasi goreng naste yang sudah buka dari jam 7.30 pagi dan tutup jam 00.00 Wib. Makanan yang di foto sesuai dengan yang datang ke meja. Rasa makanan enak dengan porsi daging yang cukup banyak plus cabe acar yang tersedia di meja jadi menambah selera makan. Untuk susu rondenya enak plus ronde yang isian kacangnya gurih. Mantap lah
9631bea93bf69575,nasi_goreng_pandu,Fuad Balatif,5,6 tahun lalu,"Murah meriah, enak..."
0eef360d3fdd2ca6,nasi_goreng_pemuda,Dennis Sondakh,1,3 bulan lalu,Semua tidak baik terutamanya tukang parkir rasa preman minta uang parkir maksa..ga dikasih malah ngancem dan mau mukul pelanggan... Ga dikasih malah ngeludahin pelanggan... Ganti tukang parkir preman kalian itu
187fba216bce834f,istana_nasi_goreng,Rizky Trihayani,4,5 tahun lalu,Pelayanan nya cepat dan ramah
173978f838592416,nasi_goreng_komdak,Muhammad Rivai,5,3 tahun lalu,"Saran aja Pak/bu.. alangkah baik tempat makan nya di perluas. Tempat parkir mobil dijadikan tempat makan backdoor, khusus parkir ojol sdh pas di samping, menurut saya tmpt makan di dalam terlalu sempit..
Sekian saran dari saya Terima kasih 🙏"
