umkm_id,author,rating,date_relative,text
bakso_beranak,lala-azzam JPL 04 MEDAN,3,2 tahun lalu,"Terimakasih atas bintangnya ya,,smoga kedepannya,sllu yg lebih baik kembali,,salam sukses kembali,,,"
bakso_beranak,Andryana Andryana,4,2 tahun lalu,"Bakso nya terasa kaldu nya, enak 👍 tp gk ada kamar mandi nya, pelayan nya lambat"
bakso_beranak,Princes Unie,5,2 tahun lalu,"🙏🙏🙏terimaksih,,smoga sukses kembali,, …"
bakso_beranak,Muhammad Yusuf,5,2 tahun lalu,"Terimaksih atas bintangnya ya,,smoga sukses apapun usahanya,trrimaksih,,"
bakso_beranak,Lidia Sayang,5,2 tahun lalu,"🙏🙏🙏terimaksih,,,smoga suses kembali,,trimaksih …"
bakso_beranak,Bestari Putra (Lase),5,2 tahun lalu,"🙏🙏trikmakasih,,smoga sukses slllu,,  …"
bakso_beranak,Masrop Ibil,5,3 tahun lalu,Murah meriah
bakso_beranak,Tetty Agustinasiagian,1,3 tahun lalu,
bakso_beranak,XI TKRO 1 SMK NEGERI 5,1,3 tahun lalu,"Pelayanan lama, ga bisa orang dilayani bentar aja,"
bakso_beranak,Dita Karina,1,3 tahun lalu,"Semoga bos yg punya baca ya , lain kali karyawannya di ajari sopan santun, di ajarin tu karyawannya ngomong lembut dan tata krama , cantik engga attitudenya sampah semua"
bakso_beranak,Teguh Pramono,4,3 tahun lalu,
bakso_beranak,Herman Fu,5,Diedit 3 tahun lalu,"Lumayan, ada banyak makanan lokal di sini seperti bakso, miesop, cilok, nasi goremg, mie ayam, suasana nyaman dengan harga terjangkau."
bakso_beranak,Haladzi Hidayat,5,3 tahun lalu,
bakso_beranak,Daniel Alberto,3,3 tahun lalu,
bakso_beranak,Kevin Tan,1,3 tahun lalu,"pelayan banyak, tapi pada main hp smua, ntah sengaja dilama lamain atau kekmna"
bakso_beranak,Dedy Laia,1,3 tahun lalu,"Rasanya kurang mantap
Apa lg pelayannya, udh cuek, pandangan sinis, nggak ramah juga
Nggak lg deh kemari"
bakso_beranak,Rebecca Anabellaxe,1,3 tahun lalu,pelayanannya buruk bgt bgt bgt. ga ush makan sini.
bakso_beranak,Nommensen Lumbanbatu,5,3 tahun lalu,
bakso_beranak,Hamdan,5,3 tahun lalu,
bakso_beranak,Muhammad SADLI,2,3 tahun lalu,"Sarapan bubur, mie ayam, bakso beranak, nasgor..cuma tempatnya agak sepi klo siang..blum tau klo sore atau malam..klo rasa masih dibawah standar..pelayanan masih jauh dr seharusnya"
bakso_beranak,Sahputra Jaya,5,3 tahun lalu,
bakso_beranak,arief hendrayanto,1,3 tahun lalu,"Makan mie ayam, ga ada ayam nya.
makan bakso beranak, ternyata baksonya belum cukup umur.
Rasa hambar .
Beli bubur, isi nya kecap semua"
bakso_beranak,susi susana,5,3 tahun lalu,Mantap
bakso_beranak,Hendri P. Sitepu,3,Diedit 3 tahun lalu,"Kuahnya enak, baksonya enak, ukuran kurang memuaskan. Mungkin usia kehamilan bakso masih 3 bulanan"
bakso_beranak,Brian Dharmawan,5,3 tahun lalu,
bakso_beranak,Yus Waruwu,3,3 tahun lalu,"Pelayanan sangat kurang, tidak sopan....
Tidak ada etika sama sekali, terutama yang gendut bola mata besar sangat tidak sopan..."
bakso_beranak,Jose Risal,5,3 tahun lalu,
bakso_beranak,darlin siregar,3,3 tahun lalu,Lambat
bakso_beranak,Muklis Sin,1,3 tahun lalu,
bakso_beranak,Janet Sianturi,5,3 tahun lalu,
bakso_beranak,Farisyah Rahman Lubis,5,3 tahun lalu,
bakso_beranak,Dodi Iqbal,5,3 tahun lalu,Mantap xxx
bakso_beranak,Ryandha Dwi,5,3 tahun lalu,
bakso_beranak,Yovie Odrianda,3,3 tahun lalu,
bakso_beranak,ANAK TOKEK,4,3 tahun lalu,"Tempat sederhana yg unik, rasa masakan yg khas.."
bakso_beranak,Lynda Daslam,5,3 tahun lalu,Mie ayam nya enak
bakso_beranak,Efendy Oppo,1,3 tahun lalu,Pelayannya tidak sopan
bakso_beranak,Samuel Tobing,4,3 tahun lalu,
bakso_beranak,Akwayan Sejati,5,3 tahun lalu,
bakso_beranak,Deby Afifah Ramadhanty,1,3 tahun lalu,
bakso_beranak,Martahan Pardede,5,3 tahun lalu,lomayan bervariasi menunya
bakso_beranak,Frans Lubis,5,3 tahun lalu,"Enak,ramai tp pesananya kurang cepat penyajiannya"
bakso_beranak,Utari Christie,1,3 tahun lalu,"Sumpah pelayan kelen harus diajari cara melayani tamu dengan BAIK dan SOPAN. Gak usah sombong2 x, ngomong biasa aja gak usah ketus (ngomong sama mamakku gada bagusnya nadanya), mukaknya merengut semua macam ga ikhlas kerja, kalo ada orang datang mau makan tu langsung dilayani kalo udh ditengok, jangan kelen biari nunggu lama pdhl udh kelen tengok, sibuk kelen ketawa2 didapur padahal aku sama mamakku udh 10 menitan duduk nunggu ada yang nanyain pesanan. Bukannya enak2 kali rasa bakso kelen, ditambah pelayan kelen kekgitu makin gak selera makan."
bakso_beranak,Mutia Adiba,5,3 tahun lalu,
bakso_beranak,er em Chan,5,3 tahun lalu,"Mantap, penjual nya ramah"""
bakso_beranak,Suba Gio,4,Diedit 3 tahun lalu,Rasanya cukup enak harga terjangkau
bakso_beranak,Muhammad Zulhilmi Lubis,5,4 tahun lalu,
bakso_beranak,Andre Pjt,5,4 tahun lalu,
bakso_beranak,Wolf H,4,4 tahun lalu,Lumayan
bakso_beranak,Erwan Syahputra,5,4 tahun lalu,
bakso_beranak,Alboybonardi Napitupulu,1,4 tahun lalu,Cara kerja nya lambat & asal ada orderan masuk asal di trima aja tidak memandang costumer lagi antri2 banyak di lokasi
bakso_beranak,Zaky Zaky,5,4 tahun lalu,Yessoke.mantap baik sekali
bakso_beranak,Lasta Maria,5,4 tahun lalu,
bakso_beranak,reza fadly,3,4 tahun lalu,Lebih prioritas ojek online dripada pembeli biasa
bakso_beranak,Nada Gultom,2,4 tahun lalu,"Pekerjanya ketus"" kali ngomong"
bakso_beranak,Adib Fadilah Oemri,5,4 tahun lalu,
bakso_beranak,Wahyudi thock,5,4 tahun lalu,Oke
bakso_beranak,Sopan to,5,4 tahun lalu,Ok sedap tiptop
bakso_beranak,Syahputra Tanjung,5,4 tahun lalu,Bakso beranank yg ciri khas kuah nya yg enak dan bakso nya yg lembut.membuat bakso beranak JD populer di masyarakat.
bakso_beranak,Jumintar Sibarani,5,4 tahun lalu,Mantap
bakso_beranak,purna iriadi,5,4 tahun lalu,
bakso_beranak,D W,5,Diedit 4 tahun lalu,Bagus banget enak
bakso_beranak,Chindi Auriska,5,4 tahun lalu,
bakso_beranak,Cholid Yulianto,4,4 tahun lalu,Lumayan
bakso_beranak,Ahmad Susanto,5,4 tahun lalu,
bakso_beranak,Yos Sudarso,5,4 tahun lalu,
bakso_beranak,Abdul Yazid,5,4 tahun lalu,Mantap
bakso_beranak,Ageng Aprisandi,5,4 tahun lalu,
bakso_beranak,Fransman Gea,5,4 tahun lalu,
bakso_beranak,Rinto febrio Pasaribu,5,4 tahun lalu,
bakso_beranak,harry suhada,5,4 tahun lalu,
bakso_beranak,Putra Atjeh 86,5,4 tahun lalu,
bakso_beranak,Andikha Siregar,5,4 tahun lalu,
bakso_beranak,stev laura,1,4 tahun lalu,"Palayanan : lama pake kali, sombong (semua) karyawannya..makanan biasa aja, harga standart
Pesan bubur aja hampir 30mnit...padahal santai aja karywannya...mngkin krena iseng aja buka toko..makanya bertahan..bad resto!!!"
bakso_beranak,Tani Amazihono,5,4 tahun lalu,
bakso_beranak,Gidion david,5,4 tahun lalu,
bakso_beranak,Bang Jeklin,5,4 tahun lalu,Sungguh ketagihan
bakso_beranak,Wardah Hamizah,3,Diedit 4 tahun lalu,Lumayanlah.. Cuma agak lama pelayanannya. Harga sesuai rasa
bakso_beranak,Jefri Wandira waruwu,5,4 tahun lalu,
bakso_beranak,ardi akuntansi,5,4 tahun lalu,Nasi goreng dan baksonya mantap
bakso_beranak,Benni Siahaan,5,4 tahun lalu,Layanan baik
bakso_beranak,ngatimin,5,4 tahun lalu,
bakso_beranak,M Kevin Masyaid Siregar,5,4 tahun lalu,
bakso_beranak,Dedek Ramadhany,5,4 tahun lalu,
bakso_beranak,Dhani Daniel,3,4 tahun lalu,"Lambat makanannya kluar, orang uda lapar. Bisa sampe 30 menit belum kluar"
bakso_beranak,CHANEL MAHASISWA,5,4 tahun lalu,
bakso_beranak,arofan fitri,5,4 tahun lalu,bakso nya enak
bakso_beranak,Juanda ali Pohan,3,4 tahun lalu,
bakso_beranak,Rimbun Mardona,5,4 tahun lalu,Enak
bakso_beranak,Jolinaurelia Powiono,3,4 tahun lalu,
bakso_beranak,Mat Silam,3,4 tahun lalu,
bakso_beranak,faisal japaris123,5,4 tahun lalu,
bakso_beranak,Supriadi Desember,1,4 tahun lalu,"Lama kali, padahal cuma bakso biasa, driver gojek nunggu nya lama, padahal yang beli sepi, laen kali buatkan la dulu pesanan nya sebelum driver datang"
bakso_beranak,Hetoy Waladun,3,4 tahun lalu,
bakso_beranak,Aries Alfiandy Siregar,5,4 tahun lalu,
