umkm_id,author,rating,date_relative,text
nasi_goreng_komdak,Adrie Binabdullah,5,2 tahun lalu,"Rasanya enak tdk seperti rasa nasi goreng di jawa timur, bumbu gak terlalu strong dan rasanya pas menurut saya. 2 hari makan malam ini terus."
nasi_goreng_komdak,Muhammad Juanda,5,2 tahun lalu,
nasi_goreng_komdak,Darwin Putra,3,2 tahun lalu,
nasi_goreng_komdak,Audy Mirdamadi,5,2 tahun lalu,Mantul ! 👍👍
nasi_goreng_komdak,JEF RENT CAR chanel,5,2 tahun lalu,Sanagat recomended
nasi_goreng_komdak,Derek Morgan,5,2 tahun lalu,
nasi_goreng_komdak,Therry Tirafi Ruzar Lubis,5,2 tahun lalu,
nasi_goreng_komdak,Morri Mulin Bangun,4,2 tahun lalu,Masih mempertahankan rasanya spt dulu..
nasi_goreng_komdak,Ferry Napitupulu,5,2 tahun lalu,
nasi_goreng_komdak,Rahmat Bin Malim Puteh,4,2 tahun lalu,"Nasi gorengnya enak, porsi nasinya buat saya cukup, jus jeruk perasnya sangat recomended."
nasi_goreng_komdak,Sudradjat Sudradjat,5,2 tahun lalu,
nasi_goreng_komdak,Nawir Nawir,5,2 tahun lalu,Oc
nasi_goreng_komdak,Nurrahmat Khaeroni,5,2 tahun lalu,Rata-rata
nasi_goreng_komdak,Suprapto Huang,5,2 tahun lalu,
nasi_goreng_komdak,Elyas Barus,5,2 tahun lalu,
nasi_goreng_komdak,Dwianggraini Putri,4,2 tahun lalu,
nasi_goreng_komdak,Sumadi Achmad,5,2 tahun lalu,
nasi_goreng_komdak,Yudha Prasetya,3,3 tahun lalu,
nasi_goreng_komdak,Pavan Warkad,4,3 tahun lalu,
nasi_goreng_komdak,dadek isworo,5,3 tahun lalu,
nasi_goreng_komdak,Reinhard Gultom,4,3 tahun lalu,
nasi_goreng_komdak,Novita Simanjuntak,5,3 tahun lalu,
nasi_goreng_komdak,Hamrizal Razali,5,3 tahun lalu,sesuai selera
nasi_goreng_komdak,Edi Putra Tambunan,5,3 tahun lalu,Makanan enak
nasi_goreng_komdak,Maurid TmT,5,3 tahun lalu,
nasi_goreng_komdak,marinus hulu Marinus hulu,5,3 tahun lalu,Bgusss
nasi_goreng_komdak,farouk wiranta,5,3 tahun lalu,
nasi_goreng_komdak,Fariawaty Tjandra,5,3 tahun lalu,
nasi_goreng_komdak,Dhana Yan,5,3 tahun lalu,Mantab
nasi_goreng_komdak,Edy Chandra,4,3 tahun lalu,
nasi_goreng_komdak,cos jr,5,3 tahun lalu,
nasi_goreng_komdak,djasman karim,5,3 tahun lalu,
nasi_goreng_komdak,Benyamin Winata,5,3 tahun lalu,Salah satu nasi goreng legendaris di kota Medan
nasi_goreng_komdak,Yuan Buislah,5,3 tahun lalu,
nasi_goreng_komdak,Teuku Yose,4,3 tahun lalu,
nasi_goreng_komdak,Lee Rudy,5,3 tahun lalu,
nasi_goreng_komdak,Herianto,5,Diedit 3 tahun lalu,nasi goreng legend di kota medan
nasi_goreng_komdak,Harlisa Lusmawaty,5,3 tahun lalu,Makanan dan minuman enak
nasi_goreng_komdak,elfin azwar,3,3 tahun lalu,"Makanannya biasa-biasa saja
Layanan pun tidak ada kertas menu
Suasana lantainya kotor"
nasi_goreng_komdak,Jepron Sinurat,5,3 tahun lalu,
nasi_goreng_komdak,ahmad diandra lubis,2,3 tahun lalu,
nasi_goreng_komdak,Yulianazahra Yuliana,1,3 tahun lalu,"Kalau menurut saya sich GK cocok di lidah saya kurang bersih tempat nya,,,,,jorok"
nasi_goreng_komdak,I L,5,3 tahun lalu,
nasi_goreng_komdak,Rizky Ananda,5,3 tahun lalu,"Nasi goreng nya enak apa lagi daging sapi nya, juara sih kakak kasirnya ramah banget, bukan cuma nasi goreng aja tapi ada sate dan yang lain juga."
nasi_goreng_komdak,eko susanto,4,3 tahun lalu,
nasi_goreng_komdak,Kornelus Damanik,4,3 tahun lalu,
nasi_goreng_komdak,Hans Tiantono,4,3 tahun lalu,
nasi_goreng_komdak,Putri Zulva,4,3 tahun lalu,
nasi_goreng_komdak,Didi Ray,5,3 tahun lalu,
nasi_goreng_komdak,Melky Purba,5,3 tahun lalu,
nasi_goreng_komdak,Muhammad Rivai,5,3 tahun lalu,"Saran aja Pak/bu.. alangkah baik tempat makan nya di perluas. Tempat parkir mobil dijadikan tempat makan backdoor, khusus parkir ojol sdh pas di samping, menurut saya tmpt makan di dalam terlalu sempit..
Sekian saran dari saya Terima kasih 🙏"
nasi_goreng_komdak,Hanif Nasution,5,3 tahun lalu,
nasi_goreng_komdak,ace heriyanto,5,3 tahun lalu,
nasi_goreng_komdak,M. Farhan Hilmy Adeliza AZ,5,3 tahun lalu,
nasi_goreng_komdak,anggi adisti,2,3 tahun lalu,"nasi goreng rasa mentega, hambar"
nasi_goreng_komdak,Edwin Wins,5,3 tahun lalu,
nasi_goreng_komdak,Aditya Ramadhan,5,3 tahun lalu,Top markotop penjual si indah
nasi_goreng_komdak,Pajero Stan,3,3 tahun lalu,"Saya makan nasi goreng komdak dari th 1986 rp 5000. Menu daging banyak yg masak enak..
Seiring berjalan waktu yg masak silih berganti daging ngak ada rasa sedang saja...."
nasi_goreng_komdak,Aisyah Humairah ar dani,5,3 tahun lalu,
nasi_goreng_komdak,voss stanley chandra,5,3 tahun lalu,Nasi goreng dengan aroma yg khas dan terasa banget perpaduan dengan margarine serta ada telur dasarnya dengan topping ayam semur ato sapi semur.dan sebelahnya juga jual sate maknyus juga dan ada martabak
nasi_goreng_komdak,OM JAY OFFICIAL,5,3 tahun lalu,
nasi_goreng_komdak,Drh. Sakti Sarwo Edy,4,3 tahun lalu,"Nasi goreng Enak tapi tidak istimewa, penyajian cepat, es jeruk nya enak"
nasi_goreng_komdak,we we,5,3 tahun lalu,"Seperti biasa, enak dan citarasa nasi goreng legend, sate madura nya juga enak dan sudah jualan 20 tahun lebih"
nasi_goreng_komdak,Damian Hamzah,5,3 tahun lalu,Nasi goreng favorit sepanjang masa!
nasi_goreng_komdak,Yara Andita Anastasya,4,3 tahun lalu,
nasi_goreng_komdak,syamsul bahri70,5,3 tahun lalu,Tempat wisata alam yang sangat nyaman dan pelayanannya bagus. Ada produk propolis dari bahan ekstrak madu yang sangat bermanfaat untuk kesehatan.
nasi_goreng_komdak,Nova Lisa,5,3 tahun lalu,
nasi_goreng_komdak,Rahmat suhanda,5,3 tahun lalu,
nasi_goreng_komdak,Rahmad Syahputra Nasution,5,3 tahun lalu,
nasi_goreng_komdak,frederick simanjuntak,5,3 tahun lalu,"Tempat yang berkesan dengan nasi goreng dan mie rebus terbaik... Jangan lupa memesan jus jeruk, baik panas maupun dingin, rasanya enak sekali."
nasi_goreng_komdak,Willy Tan,5,3 tahun lalu,Terimakasih 🙏🙏🙏 …
nasi_goreng_komdak,Nurochman Rdem,5,3 tahun lalu,Belum pernah
